a,albedo,arg_peri,diameter,e,H,i,anomaly,name,long_node,t_impact,d_impact
1.6124376,0.14,93.36990595,26.69690789,0.639687299,25.62,51.76346604,250.8357651,1014666,156.4745854,6995.644684,2/26/2019
0.993502328,0.14,256.7364818,33.60941576,0.245088381,25.12,24.44256162,1.208563477,1015414,51.45096084,6892.127327,11/14/2018
2.043981248,0.14,218.1014523,41.15863499,0.544599803,24.68,14.00901066,346.1546644,1015997,169.5161958,6829.571607,9/13/2018
1.545433273,0.14,95.95799625,64.04142149,0.557821991,23.72,11.81177177,264.5158619,1016882,35.69946452,7055.463364,4/26/2019
1.508600804,0.14,198.3335169,35.03167984,0.337031481,25.03,22.68526578,208.7433502,1016981,65.31315527,7086.105333,5/27/2019
0.822707701,0.14,203.7660161,25.03000654,0.227943495,25.76,29.58977205,299.1300157,1017279,133.5491363,6972.939363,2/3/2019
1.808155844,0.14,128.1799471,23.14520134,0.523510295,25.93,45.23493722,348.9887782,1017941,221.9693783,6882.708693,11/5/2018
2.157471076,0.14,37.8598094,22.72275381,0.574921173,25.97,39.51436706,291.5139799,1018348,170.6772803,7009.80845,3/12/2019
1.225881648,0.14,88.3396697,25.85002474,0.451930277,25.69,22.7792387,344.3268442,1018591,235.6938646,6896.354511,11/18/2018
2.113806099,0.14,278.8548303,23.7936442,0.75848265,25.87,17.94333452,249.074079,1019726,94.56436296,7116.712433,6/27/2019
1.081654295,0.14,82.96103597,23.25203474,0.341078563,25.92,35.46096499,236.7470822,1020017,5.415620468,7024.628113,3/27/2019
1.269167121,0.14,344.1600966,33.76454978,0.206084281,25.11,16.0044257,181.0003375,1020147,251.4513469,7092.490181,6/2/2019
3.031508422,0.14,154.8672536,28.3439885,0.685241605,25.49,57.20760997,328.4382403,1021110,346.6848827,7005.818177,3/8/2019
1.038860629,0.14,264.7252053,25.37820862,0.254552674,25.73,30.52238518,16.91609138,1021256,30.03939125,6870.753913,10/24/2018
2.071415681,0.14,224.5860708,26.33061258,0.565724225,25.65,24.47885634,342.2136595,1022065,178.2466714,6838.533434,9/22/2018
1.446955499,0.14,277.2985911,24.91500411,0.601767815,25.77,42.80584215,309.6098473,1022239,194.3141654,6854.900894,10/8/2018
1.78731741,0.14,50.21718621,39.12559572,0.864244162,24.79,3.568539569,230.1351345,1022440,149.4738262,7174.120941,8/23/2019
1.841767202,0.14,340.9732032,22.61835224,0.457758769,25.98,13.72629262,238.9296843,1023229,297.8824705,7141.146034,7/21/2019
2.497997129,0.14,89.44423556,24.91500411,0.77017198,25.77,39.09518503,286.8916869,1023444,225.3511653,7065.422439,5/6/2019
1.604250672,0.14,332.0298064,22.72275381,0.390246296,25.97,19.65595329,245.8352557,1023763,236.701313,7077.154673,5/18/2019
2.404827279,0.14,219.0871346,22.61835224,0.613784934,25.98,21.70686885,264.1015201,1024362,127.4273049,7151.151785,7/31/2019
1.385533652,0.14,208.6406896,26.82013522,0.310535726,25.61,6.766701452,261.2173154,1025485,297.6126575,6957.17274,1/18/2019
1.646595632,0.14,79.49928045,23.35936125,0.685961676,25.91,53.12210308,288.1891695,1025529,1.455869709,7020.640438,3/23/2019
2.652119485,0.14,91.65621579,25.37820862,0.79529692,25.73,6.216331908,340.2266036,1025814,19.86519339,6860.501587,10/14/2018
2.280501124,0.14,217.1889755,22.93300486,0.594235568,25.95,10.10272404,289.1187707,1026010,18.21453957,7037.575963,4/9/2019
0.781873986,0.14,326.8434763,28.08412925,0.477747912,25.51,46.01946516,279.5022778,1026300,33.68824681,7053.414221,4/24/2019
1.934836595,0.14,108.7100494,27.31875876,0.610508852,25.57,26.01529464,253.9125222,1026418,130.0012948,7153.847287,8/3/2019
1.60920358,0.14,61.54686928,25.49534911,0.47924696,25.72,28.91408192,161.5439236,1026937,339.1388501,7184.151309,9/2/2019
1.495614985,0.14,112.1798998,22.93300486,0.4722035,25.95,52.79510909,336.71109,1027397,247.2669514,6907.810142,11/30/2018
2.363688445,0.14,178.6304913,29.27257741,0.579217335,25.42,28.26708527,306.9640112,1027756,355.4939859,7014.632368,3/17/2019
1.005039695,0.14,137.0345762,23.46718317,0.74319291,25.9,25.05806151,157.2126015,1028436,138.9489178,6978.275451,2/8/2019
2.871452284,0.14,281.7359734,25.37820862,0.844841622,25.73,29.96965607,313.2756093,1028797,346.984584,7006.118214,3/8/2019
1.202817047,0.14,47.90488601,57.87099682,0.780861026,23.94,41.93391507,319.8601731,1029011,255.5655342,6915.991533,12/8/2018
0.911477938,0.14,123.3349389,26.69690789,0.281815599,25.62,13.61350658,52.11606638,1029437,168.4498999,7007.548095,3/10/2019
2.448321885,0.14,41.24926329,25.37820862,0.63399431,25.73,7.250914779,304.8336272,1030670,163.5204174,7002.636596,3/5/2019
1.587003022,0.14,48.12582493,27.9550944,0.438730092,25.52,29.43084397,251.4763304,1032046,162.1539163,7001.289494,3/3/2019
2.315008679,0.14,337.2178423,38.05931462,0.582443274,24.85,27.18146529,350.6244312,1032804,28.59421284,6869.30175,10/22/2018
2.3330126,0.14,33.11066866,26.82013522,0.592157246,25.61,19.00366554,256.1682185,1032916,323.2063245,7167.622435,8/17/2019
2.430028224,0.14,192.33054,37.19297885,0.592712258,24.9,12.71238997,346.8681719,1033534,198.0183462,6858.625291,10/12/2018
2.078752249,0.14,191.6456406,23.46718317,0.514846016,25.9,6.857464848,248.5246366,1035317,123.652759,7147.13775,7/27/2019
1.262275174,0.14,135.6163824,27.19324047,0.259805827,25.58,31.46908973,254.733462,1035411,348.0922137,7007.218506,3/9/2019
1.325965856,0.14,255.1299995,34.55102717,0.402009295,25.06,15.39431937,168.0508658,1035960,41.39937305,7061.324169,5/2/2019
1.531939335,0.14,121.4203942,48.80462309,0.443016822,24.31,12.17411742,5.155695064,1036522,191.1116764,6851.639227,10/5/2018
1.94286332,0.14,214.8800012,24.23600108,0.509742873,25.83,11.03702129,225.5119816,1038116,135.4933922,7159.55482,8/9/2019
2.359196454,0.14,201.2860067,40.59391735,0.581586096,24.71,3.215779869,260.157064,1039556,143.5159145,7167.875695,8/17/2019
2.240092303,0.14,53.403157,29.13808213,0.629368731,25.43,61.90658951,308.7712326,1040101,116.4485823,6956.13323,1/17/2019
1.973898032,0.14,157.1388325,25.03000654,0.502256869,25.76,30.7610087,278.4208055,1040163,46.20379647,7066.289418,5/7/2019
2.58932336,0.14,285.0205421,22.41098594,0.733538627,26,16.41566357,315.1120651,1040255,211.5956679,7051.268982,4/22/2019
1.850748622,0.14,295.8694446,36.17936692,0.575101781,24.96,13.522727,306.6679088,1040500,157.6259345,6996.771892,2/27/2019
1.663373713,0.14,51.28606796,81.74495576,0.465053347,23.19,11.4022043,226.1231279,1040596,229.7928506,7070.001219,5/11/2019
1.549815385,0.14,28.91819358,22.41098594,0.381741857,26,38.87736707,316.0642725,1040651,39.28927736,6880.02629,11/2/2018
1.905669129,0.14,23.41389298,35.03167984,0.481243339,25.03,2.968326388,245.3786788,1040894,262.7978714,7104.372164,6/14/2019
3.277054965,0.14,57.88766026,29.54343323,0.758039953,25.4,17.83207085,321.9349337,1040912,171.3390374,7010.468502,3/12/2019
2.207483125,0.14,7.592507601,33.45499452,0.547026472,25.13,4.499092752,290.2420699,1041826,204.4145404,7043.861156,4/15/2019
2.158443034,0.14,331.75282,40.40740524,0.556136592,24.72,32.97176099,299.3195647,1042193,196.0630199,7035.41156,4/6/2019
1.572321816,0.14,356.1075568,23.46718317,0.367562959,25.9,59.84240245,335.6508854,1042370,29.33226916,6870.053321,10/23/2018
0.712506178,0.14,352.6362741,25.26160634,0.388595087,25.74,38.62486441,22.28308409,1042828,263.3138,6923.605814,12/16/2018
2.176275489,0.14,346.6584885,30.37113086,0.543495367,25.34,17.29808295,293.9853748,1043799,204.3829298,7043.867127,4/15/2019
2.332529391,0.14,291.2356389,23.14520134,0.685768181,25.93,12.78862915,322.5970769,1044556,155.8140284,6994.974294,2/25/2019
2.309626436,0.14,251.869399,32.24489471,0.692201321,25.21,18.38411953,298.2756643,1044980,336.0011786,6995.17146,2/25/2019
1.58248418,0.14,171.1360087,22.72275381,0.380433134,25.97,11.03005811,308.4749933,1048163,269.3205271,6929.452408,12/21/2018
1.816631266,0.14,298.299129,24.23600108,0.545672918,25.83,10.5386929,268.505675,1048353,247.9867192,7088.910832,5/30/2019
2.530074573,0.14,339.136287,29.40769349,0.612387448,25.41,13.71044715,306.2834786,1048580,214.0568516,7053.773116,4/25/2019
2.109040207,0.14,124.2821288,23.7936442,0.603070464,25.87,50.6803036,301.3285014,1048630,19.6640049,7039.077347,4/10/2019
1.588266006,0.14,17.7363646,22.51443035,0.388306397,25.99,31.17206516,279.9596229,1050147,126.2717354,6965.781527,1/27/2019
2.878204426,0.14,160.4412474,24.80053006,0.656799554,25.78,0.613136226,311.6197524,1050339,52.77612059,7072.852496,5/14/2019
3.538515474,0.14,50.06056666,23.7936442,0.758002943,25.87,53.8838795,315.6606712,1050393,242.64611,7083.357261,5/24/2019
2.07491788,0.14,126.2114203,27.44485642,0.593998965,25.56,31.52325774,308.3845592,1051253,352.8749841,7012.007979,3/14/2019
2.795890996,0.14,27.84282088,23.25203474,0.663217661,25.92,29.77861836,320.8818809,1051485,143.6072385,6982.874231,2/13/2019
1.921467325,0.14,137.1027794,23.0388588,0.53467557,25.94,51.2473013,337.7093538,1051784,249.4802192,6909.994147,12/2/2018
1.363365828,0.14,286.7573154,25.03000654,0.415263785,25.76,31.90624171,242.180085,1053416,220.9547473,7060.884367,5/2/2019
1.92134777,0.14,312.6979566,35.35582398,0.535400407,25.01,30.63458855,286.1565831,1053512,213.266436,7052.979655,4/24/2019
1.4126026,0.14,171.7669447,24.23600108,0.298202801,25.83,44.34322591,251.01003,1053913,351.7668053,7010.899236,3/13/2019
2.005206418,0.14,325.6331348,27.9550944,0.525106017,25.52,75.89071071,249.1309061,1053966,320.460916,7164.769918,8/14/2019
1.264651959,0.14,106.205644,25.37820862,0.583724793,25.73,51.40398065,288.8866128,1055076,25.78873649,6866.486989,10/19/2018
2.448555649,0.14,217.2366652,23.25203474,0.620214014,25.92,10.50120122,289.2063449,1055259,45.01582672,7065.045758,5/6/2019
1.213383919,0.14,75.7155633,25.37820862,0.540622122,25.73,37.83302096,266.7897725,1055262,340.902231,7000.048834,3/2/2019
1.738774502,0.14,49.59490299,25.73125467,0.494674962,25.7,27.62928689,320.8707447,1055502,31.37253913,6872.093307,10/25/2018
1.828220838,0.14,168.5721776,33.60941576,0.448637683,25.12,35.97580839,254.3562074,1055815,71.66212936,7092.738769,6/3/2019
3.425589766,0.14,13.30927134,23.57550276,0.712296394,25.89,17.1751195,351.2470408,1055875,23.44821694,6864.111277,10/17/2018
0.99277764,0.14,284.8064053,25.26160634,0.252125269,25.74,27.78529398,92.10036817,1056601,351.6942842,7010.819086,3/13/2019
2.005352286,0.14,277.4255991,34.87072389,0.677318408,25.04,49.8087971,1.643699878,1056681,18.99802228,6859.638228,10/13/2018
2.472062324,0.14,260.7585078,37.19297885,0.737502856,24.9,13.72702254,286.4675343,1057911,43.02532199,7063.013043,5/4/2019
2.859399996,0.14,331.1959291,25.73125467,0.668796999,25.7,5.634105455,323.0233999,1057928,181.7874021,7020.938556,3/23/2019
1.955897692,0.14,301.9276643,26.82013522,0.57905371,25.61,12.1867611,302.7790086,1058026,177.6450706,7016.786365,3/19/2019
1.47887767,0.14,153.8807988,22.82763727,0.340945486,25.96,11.09247647,253.1246712,1059718,16.06877655,7035.354959,4/6/2019
1.24708077,0.14,174.4823554,23.0388588,0.203246745,25.94,15.66579494,225.2425443,1060006,354.3177481,7013.406217,3/15/2019
2.300187355,0.14,131.1963326,65.53313782,0.909410094,23.67,67.8325229,331.6336125,1061790,40.01933445,6880.7618,11/3/2018
1.314992243,0.14,224.2952335,26.33061258,0.287095279,25.65,35.1024268,314.9182809,1061815,188.8613324,6849.363138,10/2/2018
2.322539574,0.14,76.36143923,24.34786937,0.704596528,25.82,22.40978793,340.8327388,1061878,1.9951137,6842.370352,9/25/2018
2.989095989,0.14,275.3894269,27.82665241,0.834302067,25.53,21.09295816,322.2111568,1062284,314.3595725,6973.758621,2/4/2019
2.113424903,0.14,52.33781576,23.14520134,0.588576391,25.93,27.55374217,254.9835326,1063153,265.5892044,7107.315828,6/17/2019
2.50618754,0.14,56.62069201,27.19324047,0.674634558,25.58,52.69779117,338.5199195,1063276,26.17265234,6866.873883,10/20/2018
2.329566363,0.14,127.8727323,30.79363538,0.637567395,25.31,30.97301786,316.5109006,1063545,351.6466356,7010.7771,3/13/2019
1.607811317,0.14,226.3754851,25.37820862,0.439574848,25.73,24.47068311,246.5204522,1064141,357.6558219,7016.803608,3/19/2019
1.346708813,0.14,177.3858755,26.20963441,0.266074948,25.66,38.05638791,252.9436286,1064744,330.8607146,6990.063447,2/20/2019
0.932745478,0.14,238.3017772,26.57424674,0.410550772,25.63,20.29362714,350.9341259,1064934,54.29859452,6894.956668,11/17/2018
1.641565258,0.14,86.36284947,37.19297885,0.609866774,24.9,7.634612887,308.6028415,1065826,37.88343552,6878.606262,11/1/2018
3.489508417,0.14,49.47670341,25.26160634,0.759771051,25.74,33.71836128,329.7813921,1066642,146.0739559,6985.318476,2/15/2019
1.495570543,0.14,269.9823886,32.99597479,0.574249759,25.16,22.75135835,317.509176,1066847,184.4481436,6844.872077,9/28/2018
2.402746055,0.14,143.3861008,30.37113086,0.618583626,25.34,34.98880364,318.6939573,1066866,341.9605741,7001.101161,3/3/2019
2.559948535,0.14,35.03106594,26.82013522,0.640833577,25.61,28.51935512,335.9677067,1067309,51.46174431,6892.148488,11/14/2018
1.774697037,0.14,43.21993589,22.82763727,0.484588858,25.96,9.690461057,251.0698322,1068366,206.2004837,7045.726301,4/17/2019
2.041697567,0.14,178.0563912,22.61835224,0.505530911,25.98,8.932386042,237.6708198,1068417,156.7826391,7181.656013,8/31/2019
2.455681995,0.14,12.78806448,24.01380408,0.595032369,25.85,24.88728629,351.926392,1069547,358.9575161,6839.258594,9/22/2018
1.639781287,0.14,1.252366304,32.09674287,0.399291177,25.22,20.68781883,313.4094686,1069874,75.78734612,6916.17882,12/8/2018
0.941720721,0.14,231.8303525,27.31875876,0.524452764,25.57,13.27326002,37.64601813,1072261,335.2401891,7180.116751,8/29/2019
2.120305437,0.14,175.5753117,22.61835224,0.527113245,25.98,123.1646781,288.2436893,1072399,26.86295867,7046.426312,4/17/2019
2.920749283,0.14,83.60529184,27.44485642,0.793210846,25.56,53.59470867,312.3373352,1073554,177.1231219,7016.279397,3/18/2019
2.676415643,0.14,0.114541054,27.69880055,0.629565802,25.54,24.83751164,318.5508649,1073915,162.9032457,7002.032342,3/4/2019
2.354431406,0.14,200.644826,27.06829887,0.579552673,25.59,20.97073702,281.2117331,1074770,69.13423169,7090.092091,5/31/2019
4.165928406,0.14,4.373781681,37.53712124,0.763126701,24.88,35.63324431,339.9850923,1075528,148.1591366,6987.382852,2/17/2019
1.039698484,0.14,80.69847465,32.84437206,0.314554703,25.17,25.4221751,270.4976744,1075963,322.6825606,6981.959415,2/12/2019
0.759854336,0.14,31.68082595,40.59391735,0.506992036,24.71,29.09811398,15.24142149,1076106,216.9729183,6877.712642,10/31/2018
1.465602794,0.14,210.5699059,26.82013522,0.343380389,25.61,53.28773515,230.2948391,1076136,6.376398758,7025.603026,3/28/2019
1.945150084,0.14,350.8549976,92.99529215,0.481730331,22.91,7.87223183,235.1341139,1076950,324.9321795,7169.371273,8/18/2019
1.487442082,0.14,236.8698102,26.69690789,0.42223341,25.62,25.91690388,233.3453573,1077245,349.3541511,7008.478727,3/10/2019
2.609952518,0.14,150.5774841,24.12464677,0.630004658,25.84,52.20184784,296.4485901,1077286,90.86334513,7112.83596,6/23/2019
1.564089639,0.14,318.7139904,25.85002474,0.416528618,25.69,33.33610182,324.5839309,1077355,80.25230365,6920.59028,12/13/2018
1.322437972,0.14,186.8117467,25.61303029,0.237400585,25.71,25.64562294,192.5224194,1077962,49.89113674,7070.091672,5/11/2019
2.771597825,0.14,171.8168398,27.44485642,0.636789991,25.56,35.30805566,306.7553168,1078076,53.48738164,7073.830217,5/15/2019
1.614751717,0.14,140.3546441,26.69690789,0.422792615,25.62,38.99722319,271.2358682,1078143,15.28858922,7034.628766,4/6/2019
0.800533891,0.14,203.1840143,25.26160634,0.293054876,25.74,33.05192392,196.4723239,1078969,199.414266,7038.815647,4/10/2019
0.864798212,0.14,223.1364602,42.90036262,0.256334111,24.59,8.962993702,236.4624972,1080274,172.4145335,7011.472091,3/13/2019
1.371780527,0.14,331.1433685,29.0042048,0.283382254,25.44,53.90313718,218.5705149,1080564,233.8474358,7074.212623,5/15/2019
1.860164315,0.14,163.1046219,23.46718317,0.460838157,25.9,4.547108071,245.132156,1081930,105.3782313,7127.935595,7/8/2019
1.458919323,0.14,61.84042096,25.03000654,0.424399985,25.76,80.6101464,220.7699345,1082090,182.1161765,7021.306517,3/23/2019
2.272688256,0.14,176.1009157,41.53947115,0.553080644,24.66,4.861470252,270.0110935,1082857,111.1133534,7133.977601,7/14/2019
2.791044587,0.14,195.0229682,28.73829266,0.650933288,25.46,39.00680227,340.0526249,1082902,240.2330737,6900.854513,11/23/2018
2.424360996,0.14,13.18081498,22.93300486,0.597112695,25.95,8.446203278,334.1164802,1082977,66.29520931,6906.786607,11/29/2018
2.545110375,0.14,107.8301507,22.72275381,0.841674791,25.97,143.8925446,297.5513288,1083282,192.9735551,7032.283257,4/3/2019
2.142481333,0.14,326.296649,40.03694792,0.557791084,24.74,20.93425486,291.3616434,1083786,222.7517568,7062.729781,5/4/2019
2.045411223,0.14,181.1939067,23.14520134,0.518907668,25.93,13.70894581,311.3805638,1084685,301.7455236,6961.310295,1/22/2019
0.82935735,0.14,38.27761173,24.23600108,0.290339259,25.83,10.61431172,298.8526417,1084990,294.855814,6954.5222,1/16/2019
2.444712798,0.14,6.649796963,25.61303029,0.59841197,25.71,41.69794571,331.4639752,1085145,83.16871643,6923.461887,12/15/2018
2.087915719,0.14,303.8809669,26.82013522,0.607802277,25.61,43.48846854,329.8883071,1085485,108.136039,6947.971451,1/9/2019
1.795566973,0.14,122.1078014,29.13808213,0.525779738,25.43,13.55033182,241.3869611,1085776,126.1290505,7149.781862,7/30/2019
1.178847274,0.14,314.4518209,26.08921208,0.176830367,25.67,35.86279174,143.7986226,1086555,297.5027536,7140.772757,7/21/2019
2.063142599,0.14,139.6016997,23.7936442,0.554010478,25.87,77.54439725,291.9909188,1087082,33.58679498,7053.31364,4/24/2019
2.397902885,0.14,4.763506651,45.12954585,0.586633537,24.48,50.08216265,309.0531697,1088169,167.0116162,7006.143443,3/8/2019
2.538947706,0.14,354.4225502,31.65635905,0.601444552,25.25,32.89822181,277.4140972,1088432,317.3651086,7161.540142,8/11/2019
2.520879829,0.14,180.8858804,36.01313783,0.606991975,24.97,38.32530809,342.948463,1089872,225.8167169,6886.542032,11/9/2018
1.167115299,0.14,38.38932037,47.25643582,0.173270377,24.38,34.53998646,296.75606,1092315,23.38131526,6864.054669,10/17/2018
1.825291792,0.14,300.1807415,88.4017705,0.540871433,23.02,12.66259486,263.9053427,1092796,259.885046,7101.332091,6/11/2019
1.834996314,0.14,188.4365693,26.82013522,0.457014866,25.61,1.434671522,272.1454728,1093107,13.19437241,7032.342885,4/3/2019
1.293093973,0.14,124.5694417,27.9550944,0.297802593,25.52,40.74900139,226.8949147,1093560,42.51447907,7062.488715,5/3/2019
0.934338449,0.14,226.7365479,31.22201752,0.60397632,25.28,41.15030501,133.340022,1095448,243.3402272,7084.078531,5/25/2019
1.277677897,0.14,294.5844626,24.23600108,0.665876626,25.83,21.15916774,248.4518361,1096791,271.5043238,6931.660756,12/24/2018
2.68285881,0.14,185.9842276,25.03000654,0.634096748,25.76,4.86675323,334.0313679,1097812,268.9486121,6929.115865,12/21/2018
1.518801263,0.14,270.5383837,25.96934303,0.594205402,25.68,10.42386088,290.9173508,1098445,238.3352602,6898.979044,11/21/2018
2.344527252,0.14,223.2321399,33.76454978,0.621273559,25.11,53.28649878,301.4158288,1098607,341.1584279,7000.305571,3/2/2019
2.196107227,0.14,285.731703,25.1455398,0.677076682,25.75,47.77936538,303.102995,1099231,210.9351829,7050.593736,4/22/2019
2.360537407,0.14,34.3281877,24.34786937,0.607830283,25.82,22.59045476,303.5021753,1099726,161.1232726,7000.259191,3/2/2019
1.553939414,0.14,28.85794044,24.57315744,0.387000997,25.8,31.32437936,265.2254922,1100524,141.2941089,6980.586294,2/11/2019
1.754594123,0.14,7.669250965,29.95442333,0.427227783,25.37,10.96089462,254.1631327,1100882,221.0583819,7060.945111,5/2/2019
2.499014118,0.14,154.806236,25.26160634,0.609344844,25.74,35.60224261,298.6247805,1101260,63.19334362,7083.914135,5/25/2019
1.844387446,0.14,262.8731668,39.12559572,0.636993377,24.79,9.306070809,226.1278302,1101283,87.43237197,7109.209019,6/19/2019
2.967504267,0.14,3.014041185,33.30128278,0.659748218,25.14,12.80431829,310.5871613,1101501,231.5891142,7071.851836,5/13/2019
1.911378914,0.14,162.6769155,27.9550944,0.485213295,25.52,5.253206999,350.7740189,1102654,196.33642,6856.895461,10/10/2018
2.227240993,0.14,64.78794336,23.25203474,0.656686848,25.92,10.80964902,295.0965054,1102690,156.707277,6995.861531,2/26/2019
1.797641143,0.14,325.5336463,26.69690789,0.467863948,25.62,9.003448488,261.3568716,1102793,246.432193,7087.262507,5/28/2019
2.563028124,0.14,55.91920853,30.23158819,0.680088806,25.35,11.76071573,301.4737554,1103019,185.1744931,7024.383439,3/26/2019
1.55452468,0.14,156.2876442,34.39227962,0.373165321,25.07,59.53740481,347.8270616,1103303,201.3299206,6861.994539,10/15/2018
2.454456234,0.14,195.8546823,27.44485642,0.604262121,25.56,12.18717864,332.286938,1104525,253.384077,6913.821244,12/6/2018
2.128904498,0.14,226.4715242,28.87094259,0.590958181,25.45,5.795480812,302.7113859,1104969,305.9662568,6965.489885,1/26/2019
1.320192796,0.14,171.4010592,128.369238,0.242878108,22.21,24.67785557,221.2934527,1106545,19.88437133,7039.282047,4/10/2019
1.176241493,0.14,256.4031368,38.41147312,0.296982614,24.83,35.83011428,294.7096058,1106570,183.3202524,6843.719802,9/27/2018
1.756904849,0.14,145.2936637,38.05931462,0.460319552,24.85,29.44966962,273.9673826,1106889,29.62233159,7049.236353,4/20/2019
1.695464814,0.14,134.6910042,34.23426145,0.458452643,25.08,6.251203817,219.6900018,1107133,143.6551774,7168.04331,8/17/2019
2.556152655,0.14,9.662861824,27.06829887,0.610951083,25.59,25.96335409,349.658865,1107235,12.62396317,6853.177971,10/6/2018
1.323422888,0.14,57.48436332,24.01380408,0.731223313,25.85,24.78049912,212.7216508,1107339,73.27569215,7094.430058,6/4/2019
2.483222681,0.14,80.61322331,25.49534911,0.80457184,25.72,9.5408439,9.898510305,1107569,163.730492,6823.630996,9/7/2018
1.920510492,0.14,244.9362212,60.31994864,0.598449718,23.85,21.96712196,299.4969452,1109030,279.4465992,6939.453997,12/31/2018
1.97753219,0.14,218.7964019,23.14520134,0.533567304,25.93,31.1104892,336.0164438,1109713,195.3352931,6855.931674,10/9/2018
3.379201549,0.14,13.13339353,38.94582994,0.70816916,24.8,9.225589039,351.2391028,1111221,22.4826956,6863.120036,10/16/2018
2.579226965,0.14,10.39818406,26.08921208,0.609272282,25.67,21.24720986,276.7685984,1111772,315.2612121,7159.339518,8/8/2019
1.266078907,0.14,241.3207859,38.7668901,0.318923111,24.81,38.55033083,216.3931803,1113825,318.5739044,6977.907407,2/8/2019
3.09160853,0.14,131.4814836,22.93300486,0.724245627,25.95,26.17459538,331.18462,1113843,350.5846853,7009.712607,3/12/2019
1.55397848,0.14,336.7266333,22.93300486,0.377155057,25.95,19.53209381,333.2480682,1114671,49.32155718,6890.002222,11/12/2018
1.3572309,0.14,168.8798075,24.91500411,0.264676333,25.77,56.13988832,348.9630207,1115211,185.2895036,6845.731726,9/29/2018
2.338543674,0.14,176.0334457,36.01313783,0.571793548,24.97,19.51415973,299.391638,1115524,21.6760044,7041.104236,4/12/2019
2.736609931,0.14,335.2967799,25.85002474,0.647909289,25.69,48.63030011,356.1861927,1118036,13.86043267,6854.439727,10/7/2018
2.389208883,0.14,342.9876816,24.80053006,0.590462356,25.78,23.03318075,349.3051848,1118167,30.73545967,6871.449356,10/24/2018
1.27489292,0.14,261.0343301,35.19337873,0.40331011,25.02,13.43662672,163.2233058,1119640,29.38747011,7048.985935,4/20/2019
2.049097632,0.14,238.0836439,27.44485642,0.595689552,25.56,21.61113599,267.6695435,1120682,32.79178747,7052.486699,4/23/2019
1.634906243,0.14,285.2611041,40.22175007,0.53865786,24.73,5.656851384,235.5242945,1121920,288.824061,7131.682416,7/12/2019
1.252261716,0.14,121.8265182,24.23600108,0.298849858,25.83,16.15106382,285.2057363,1122168,311.0589254,6970.480258,1/31/2019
1.989624304,0.14,193.6384562,37.88444795,0.507236817,24.86,32.31230912,293.8343744,1122452,336.2165234,6995.382216,2/25/2019
1.155525615,0.14,88.49818826,23.25203474,0.371682091,25.92,10.40089541,222.8512542,1123562,33.65419678,7053.346455,4/24/2019
2.503514823,0.14,354.9040818,24.12464677,0.606142143,25.84,26.28005497,340.295593,1124084,60.57013934,6901.174972,11/23/2018
1.470290552,0.14,313.7313795,22.61835224,0.844797485,25.98,33.92313984,191.5761209,1124151,59.80376477,7080.395644,5/21/2019
3.177581108,0.14,30.15350103,23.57550276,0.703828479,25.89,51.95766473,348.1860635,1124218,22.96658369,6863.643596,10/17/2018
1.250270432,0.14,18.30210686,29.40769349,0.206307628,25.41,59.86387074,326.1988141,1124463,8.627636969,6849.129338,10/2/2018
1.685911569,0.14,64.59301114,29.0042048,0.515671036,25.44,9.206877042,218.2967233,1125044,246.113307,7086.967044,5/28/2019
1.654002522,0.14,149.2615682,24.34786937,0.428203257,25.82,10.32832979,332.6139388,1126398,241.1988219,6901.778851,11/24/2018
2.596982703,0.14,232.118395,45.54712439,0.677595714,24.46,43.25195618,307.9309661,1126657,344.7749809,7003.910787,3/6/2019
1.320428133,0.14,356.6555858,24.34786937,0.238630155,25.82,20.4995421,209.0294535,1127517,213.753667,7053.461479,4/24/2019
3.84616915,0.14,10.25471807,65.53313782,0.741906758,23.67,9.790246957,354.2063786,1127944,13.9231376,6854.473378,10/7/2018
2.341459967,0.14,123.7394053,24.46025403,0.650310598,25.81,36.68052356,353.6598604,1129071,217.9591781,6878.702965,11/1/2018
1.789776316,0.14,25.7055831,43.49716611,0.456295966,24.56,36.56041801,256.4631082,1129266,208.7326987,7048.336273,4/19/2019
1.554279923,0.14,96.49035573,45.12954585,0.554370886,24.48,71.15527809,250.0795266,1129451,65.14890701,7085.957585,5/27/2019
1.320327389,0.14,323.951422,29.27257741,0.283845182,25.42,7.730253166,272.1976863,1129600,144.4471003,6983.575402,2/14/2019
1.769940564,0.14,227.3117155,23.0388588,0.486283058,25.94,9.642836652,211.3129733,1130001,113.3066827,7136.332621,7/16/2019
1.696819782,0.14,184.4598259,22.61835224,0.419675748,25.98,67.11424379,289.1551541,1130160,313.7572174,6973.162195,2/3/2019
1.954351446,0.14,303.3548892,26.94393134,0.567822393,25.6,28.8596532,284.6642271,1131097,227.045707,7067.16789,5/8/2019
1.632428636,0.14,18.71230245,24.80053006,0.40107207,25.78,31.05341593,263.2446237,1131122,167.9480332,7007.072636,3/9/2019
2.112663078,0.14,1.311503649,26.69690789,0.520398465,25.62,59.53488982,248.6516553,1131237,319.544796,7163.816751,8/13/2019
1.3414791,0.14,236.3197589,66.75148982,0.333443905,23.63,13.7008822,323.3961522,1131733,170.1916186,6830.255702,9/13/2018
1.549545556,0.14,142.4716687,51.8156515,0.391537095,24.18,34.02394632,263.7358881,1132730,17.78736004,7037.161265,4/8/2019
